,Gene Accession,Gene Name,Ontology Term,Preferred Name,Evidence,Network URL
150,TRAESCS2B02G510800,BHLH112,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2B02G510800&keyword=%22TO:0000004%22
151,TRAESCS2D02G597200,CAF1-11,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G597200&keyword=%22TO:0000004%22
152,TRAESCS5D02G039900,CHX19,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5D02G039900&keyword=%22TO:0000004%22
153,TRAESCS6B02G052200,CYP71A12,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6B02G052200&keyword=%22TO:0000004%22
154,TRAESCS7D02G479700,DMP10,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G479700&keyword=%22TO:0000004%22
155,TRAESCS3B02G549200,DOX1,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G549200&keyword=%22TO:0000004%22
156,TRAESCS4B02G366800,FMOGS-OX4,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G366800&keyword=%22TO:0000004%22
157,TRAESCS2B02G210600,GH3.3,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2B02G210600&keyword=%22TO:0000004%22
158,TRAESCS2D02G589600,GSTU26,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G589600&keyword=%22TO:0000004%22
159,TRAESCS7D02G490300,HHP3,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G490300&keyword=%22TO:0000004%22
160,TRAESCS4B02G242700,HMT-1,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G242700&keyword=%22TO:0000004%22
161,TRAESCS5A02G411800,JUB1,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G411800&keyword=%22TO:0000004%22
162,TRAESCS5D02G421100,JUB1,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5D02G421100&keyword=%22TO:0000004%22
163,TRAESCS5B02G415700,JUB1,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G415700&keyword=%22TO:0000004%22
164,TRAESCS3B02G489800,LAC8,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G489800&keyword=%22TO:0000004%22
165,TRAESCS6A02G058300,LAC9,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6A02G058300&keyword=%22TO:0000004%22
166,TRAESCS3B02G288100,MAPKKK15,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G288100&keyword=%22TO:0000004%22
167,TRAESCS2A02G083700,MLO15,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G083700&keyword=%22TO:0000004%22
168,TRAESCS3A02G406000,NAC081,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G406000&keyword=%22TO:0000004%22
169,TRAESCS6D02G232400,NAGK,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6D02G232400&keyword=%22TO:0000004%22
170,TRAESCS6A02G102400,NLP7,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6A02G102400&keyword=%22TO:0000004%22
171,TRAESCS3B02G415300,NPF5.10,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G415300&keyword=%22TO:0000004%22
172,TRAESCS2B02G224300,PAL1,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2B02G224300&keyword=%22TO:0000004%22
173,TRAESCS6A02G222700,PAL1,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6A02G222700&keyword=%22TO:0000004%22
174,TRAESCS1D02G039400,PAL1,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G039400&keyword=%22TO:0000004%22
175,TRAESCS5B02G468400,PAL1,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G468400&keyword=%22TO:0000004%22
176,TRAESCS1D02G103500,PAL2,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G103500&keyword=%22TO:0000004%22
177,TRAESCS2D02G218700,PAL3,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G218700&keyword=%22TO:0000004%22
178,TRAESCS2A02G196400,PAL4,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G196400&keyword=%22TO:0000004%22
179,TRAESCS2A02G196700,PAL4,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G196700&keyword=%22TO:0000004%22
180,TRAESCS2D02G204400,PAL4,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G204400&keyword=%22TO:0000004%22
181,TRAESCS1D02G096300,PER10,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G096300&keyword=%22TO:0000004%22
182,TRAESCS1B02G274500,PME20,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G274500&keyword=%22TO:0000004%22
183,TRAESCS1A02G263900,PME41,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G263900&keyword=%22TO:0000004%22
184,TRAESCS1D02G264000,PME41,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G264000&keyword=%22TO:0000004%22
185,TRAESCS5D02G533200,PRN1,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5D02G533200&keyword=%22TO:0000004%22
186,TRAESCS7B02G376400,RIPK,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7B02G376400&keyword=%22TO:0000004%22
187,TRAESCS3A02G138400,SBT3.14,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G138400&keyword=%22TO:0000004%22
188,TRAESCS7A02G118300,SBT3.4,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G118300&keyword=%22TO:0000004%22
189,TRAESCS7D02G113800,SBT3.7,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G113800&keyword=%22TO:0000004%22
190,TRAESCS7B02G015100,SBT3.9,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7B02G015100&keyword=%22TO:0000004%22
191,TRAESCS7D02G174100,SCL14,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G174100&keyword=%22TO:0000004%22
192,TRAESCS2A02G497100,SDR,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G497100&keyword=%22TO:0000004%22
193,TRAESCS2B02G525400,SDR,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2B02G525400&keyword=%22TO:0000004%22
194,TRAESCS3A02G225100,SLAH2,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G225100&keyword=%22TO:0000004%22
195,TRAESCS2D02G544600,SOBER1,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G544600&keyword=%22TO:0000004%22
196,TRAESCS6B02G187200,TBL19,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6B02G187200&keyword=%22TO:0000004%22
197,TRAESCS5D02G334400,TLP1,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5D02G334400&keyword=%22TO:0000004%22
198,TRAESCS1A02G016100,TRAESCS1A02G016100,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G016100&keyword=%22TO:0000004%22
199,TRAESCS1A02G108400,TRAESCS1A02G108400,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G108400&keyword=%22TO:0000004%22
200,TRAESCS1A02G328800,TRAESCS1A02G328800,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G328800&keyword=%22TO:0000004%22
201,TRAESCS1A02G351300,TRAESCS1A02G351300,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G351300&keyword=%22TO:0000004%22
202,TRAESCS1B02G066500,TRAESCS1B02G066500,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G066500&keyword=%22TO:0000004%22
203,TRAESCS1B02G066600,TRAESCS1B02G066600,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G066600&keyword=%22TO:0000004%22
204,TRAESCS1B02G194300,TRAESCS1B02G194300,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G194300&keyword=%22TO:0000004%22
205,TRAESCS1B02G323100,TRAESCS1B02G323100,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G323100&keyword=%22TO:0000004%22
206,TRAESCS1B02G375400,TRAESCS1B02G375400,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G375400&keyword=%22TO:0000004%22
207,TRAESCS1B02G401700,TRAESCS1B02G401700,TO_0000004,reversible male sterility,TM_0-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G401700&keyword=%22TO:0000004%22
208,TRAESCS1B02G401700,TRAESCS1B02G401700,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G401700&keyword=%22TO:0000004%22
209,TRAESCS1B02G401700,TRAESCS1B02G401700,TO_0000004,reversible male sterility,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G401700&keyword=%22TO:0000004%22
210,TRAESCS1B02G413900,TRAESCS1B02G413900,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G413900&keyword=%22TO:0000004%22
211,TRAESCS1B02G447300,TRAESCS1B02G447300,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G447300&keyword=%22TO:0000004%22
212,TRAESCS1D02G052500,TRAESCS1D02G052500,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G052500&keyword=%22TO:0000004%22
213,TRAESCS1D02G072900,TRAESCS1D02G072900,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G072900&keyword=%22TO:0000004%22
214,TRAESCS1D02G106900,TRAESCS1D02G106900,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G106900&keyword=%22TO:0000004%22
215,TRAESCS1D02G344300,TRAESCS1D02G344300,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G344300&keyword=%22TO:0000004%22
216,TRAESCS2A02G107800,TRAESCS2A02G107800,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G107800&keyword=%22TO:0000004%22
217,TRAESCS2A02G124200,TRAESCS2A02G124200,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G124200&keyword=%22TO:0000004%22
218,TRAESCS2A02G205900,TRAESCS2A02G205900,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G205900&keyword=%22TO:0000004%22
219,TRAESCS2A02G420700,TRAESCS2A02G420700,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G420700&keyword=%22TO:0000004%22
220,TRAESCS2A02G491600,TRAESCS2A02G491600,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G491600&keyword=%22TO:0000004%22
221,TRAESCS2A02G516500,TRAESCS2A02G516500,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G516500&keyword=%22TO:0000004%22
222,TRAESCS2A02G516800,TRAESCS2A02G516800,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G516800&keyword=%22TO:0000004%22
223,TRAESCS2A02G573400,TRAESCS2A02G573400,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G573400&keyword=%22TO:0000004%22
224,TRAESCS2B02G008300,TRAESCS2B02G008300,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2B02G008300&keyword=%22TO:0000004%22
225,TRAESCS2B02G328800,TRAESCS2B02G328800,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2B02G328800&keyword=%22TO:0000004%22
226,TRAESCS2B02G392300,TRAESCS2B02G392300,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2B02G392300&keyword=%22TO:0000004%22
227,TRAESCS2B02G464700,TRAESCS2B02G464700,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2B02G464700&keyword=%22TO:0000004%22
228,TRAESCS2B02G545200,TRAESCS2B02G545200,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2B02G545200&keyword=%22TO:0000004%22
229,TRAESCS2B02G614100,TRAESCS2B02G614100,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2B02G614100&keyword=%22TO:0000004%22
230,TRAESCS2D02G024900,TRAESCS2D02G024900,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G024900&keyword=%22TO:0000004%22
231,TRAESCS2D02G108200,TRAESCS2D02G108200,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G108200&keyword=%22TO:0000004%22
232,TRAESCS2D02G108600,TRAESCS2D02G108600,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G108600&keyword=%22TO:0000004%22
233,TRAESCS2D02G181300,TRAESCS2D02G181300,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G181300&keyword=%22TO:0000004%22
234,TRAESCS2D02G302600,TRAESCS2D02G302600,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G302600&keyword=%22TO:0000004%22
235,TRAESCS2D02G371400,TRAESCS2D02G371400,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G371400&keyword=%22TO:0000004%22
236,TRAESCS2D02G518300,TRAESCS2D02G518300,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G518300&keyword=%22TO:0000004%22
237,TRAESCS2D02G543000,TRAESCS2D02G543000,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G543000&keyword=%22TO:0000004%22
238,TRAESCS2D02G543300,TRAESCS2D02G543300,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G543300&keyword=%22TO:0000004%22
239,TRAESCS2D02G543600,TRAESCS2D02G543600,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G543600&keyword=%22TO:0000004%22
240,TRAESCS2D02G545400,TRAESCS2D02G545400,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G545400&keyword=%22TO:0000004%22
241,TRAESCS2D02G581500,TRAESCS2D02G581500,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G581500&keyword=%22TO:0000004%22
242,TRAESCS2D02G582000,TRAESCS2D02G582000,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G582000&keyword=%22TO:0000004%22
243,TRAESCS2D02G584700,TRAESCS2D02G584700,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G584700&keyword=%22TO:0000004%22
244,TRAESCS3A02G012400,TRAESCS3A02G012400,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G012400&keyword=%22TO:0000004%22
245,TRAESCS3A02G012500,TRAESCS3A02G012500,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G012500&keyword=%22TO:0000004%22
246,TRAESCS3A02G068200,TRAESCS3A02G068200,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G068200&keyword=%22TO:0000004%22
247,TRAESCS3A02G279600,TRAESCS3A02G279600,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G279600&keyword=%22TO:0000004%22
248,TRAESCS3A02G290100,TRAESCS3A02G290100,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G290100&keyword=%22TO:0000004%22
249,TRAESCS3A02G297100,TRAESCS3A02G297100,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G297100&keyword=%22TO:0000004%22
250,TRAESCS3A02G326800,TRAESCS3A02G326800,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G326800&keyword=%22TO:0000004%22
251,TRAESCS3A02G489300,TRAESCS3A02G489300,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G489300&keyword=%22TO:0000004%22
252,TRAESCS3B02G144900,TRAESCS3B02G144900,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G144900&keyword=%22TO:0000004%22
253,TRAESCS3B02G285300,TRAESCS3B02G285300,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G285300&keyword=%22TO:0000004%22
254,TRAESCS3B02G455500,TRAESCS3B02G455500,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G455500&keyword=%22TO:0000004%22
255,TRAESCS3B02G465200,TRAESCS3B02G465200,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G465200&keyword=%22TO:0000004%22
256,TRAESCS3D02G016600,TRAESCS3D02G016600,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G016600&keyword=%22TO:0000004%22
257,TRAESCS3D02G090700,TRAESCS3D02G090700,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G090700&keyword=%22TO:0000004%22
258,TRAESCS3D02G092600,TRAESCS3D02G092600,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G092600&keyword=%22TO:0000004%22
259,TRAESCS3D02G102200,TRAESCS3D02G102200,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G102200&keyword=%22TO:0000004%22
260,TRAESCS3D02G223400,TRAESCS3D02G223400,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G223400&keyword=%22TO:0000004%22
261,TRAESCS3D02G261700,TRAESCS3D02G261700,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G261700&keyword=%22TO:0000004%22
262,TRAESCS3D02G495200,TRAESCS3D02G495200,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3D02G495200&keyword=%22TO:0000004%22
263,TRAESCS4A02G061700,TRAESCS4A02G061700,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4A02G061700&keyword=%22TO:0000004%22
264,TRAESCS4A02G226300,TRAESCS4A02G226300,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4A02G226300&keyword=%22TO:0000004%22
265,TRAESCS4A02G249800,TRAESCS4A02G249800,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4A02G249800&keyword=%22TO:0000004%22
266,TRAESCS4A02G326400,TRAESCS4A02G326400,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4A02G326400&keyword=%22TO:0000004%22
267,TRAESCS4A02G434600,TRAESCS4A02G434600,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4A02G434600&keyword=%22TO:0000004%22
268,TRAESCS4B02G044400,TRAESCS4B02G044400,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G044400&keyword=%22TO:0000004%22
269,TRAESCS4B02G286600,TRAESCS4B02G286600,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G286600&keyword=%22TO:0000004%22
270,TRAESCS4B02G304200,TRAESCS4B02G304200,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G304200&keyword=%22TO:0000004%22
271,TRAESCS4B02G343100,TRAESCS4B02G343100,TO_0000004,reversible male sterility,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G343100&keyword=%22TO:0000004%22
